id,label,name,ontology,code,uri,synonyms
dcfield_365,DublinCore,identifier,,,,
value_365,Value,RPT000021,,,,
dataset_366,Dataset,Drug Safety,,,,
field_366,Field,report_id,,,,
dcfield_366,DublinCore,identifier,,,,
value_366,Value,RPT000022,,,,
dataset_367,Dataset,Drug Safety,,,,
field_367,Field,report_id,,,,
dcfield_367,DublinCore,identifier,,,,
value_367,Value,RPT000023,,,,
dataset_368,Dataset,Drug Safety,,,,
field_368,Field,report_id,,,,
dcfield_368,DublinCore,identifier,,,,
value_368,Value,RPT000024,,,,
dataset_369,Dataset,Drug Safety,,,,
field_369,Field,report_id,,,,
dcfield_369,DublinCore,identifier,,,,
value_369,Value,RPT000025,,,,
dataset_370,Dataset,Drug Safety,,,,
field_370,Field,report_id,,,,
dcfield_370,DublinCore,identifier,,,,
value_370,Value,RPT000026,,,,
dataset_371,Dataset,Drug Safety,,,,
field_371,Field,report_id,,,,
dcfield_371,DublinCore,identifier,,,,
value_371,Value,RPT000027,,,,
dataset_372,Dataset,Drug Safety,,,,
field_372,Field,report_id,,,,
dcfield_372,DublinCore,identifier,,,,
value_372,Value,RPT000028,,,,
dataset_373,Dataset,Drug Safety,,,,
field_373,Field,report_id,,,,
dcfield_373,DublinCore,identifier,,,,
value_373,Value,RPT000029,,,,
dataset_374,Dataset,Drug Safety,,,,
field_374,Field,report_id,,,,
dcfield_374,DublinCore,identifier,,,,
value_374,Value,RPT000030,,,,
dataset_375,Dataset,Drug Safety,,,,
field_375,Field,report_id,,,,
dcfield_375,DublinCore,identifier,,,,
value_375,Value,RPT000031,,,,
dataset_376,Dataset,Drug Safety,,,,
field_376,Field,report_id,,,,
dcfield_376,DublinCore,identifier,,,,
value_376,Value,RPT000032,,,,
dataset_377,Dataset,Drug Safety,,,,
field_377,Field,report_id,,,,
dcfield_377,DublinCore,identifier,,,,
value_377,Value,RPT000033,,,,
dataset_378,Dataset,Drug Safety,,,,
field_378,Field,report_id,,,,
dcfield_378,DublinCore,identifier,,,,
value_378,Value,RPT000034,,,,
dataset_379,Dataset,Drug Safety,,,,
field_379,Field,report_id,,,,
dcfield_379,DublinCore,identifier,,,,
value_379,Value,RPT000035,,,,
dataset_380,Dataset,Drug Safety,,,,
field_380,Field,report_id,,,,
dcfield_380,DublinCore,identifier,,,,
value_380,Value,RPT000036,,,,
dataset_381,Dataset,Drug Safety,,,,
field_381,Field,report_id,,,,
dcfield_381,DublinCore,identifier,,,,
value_381,Value,RPT000037,,,,
dataset_382,Dataset,Drug Safety,,,,
field_382,Field,report_id,,,,
dcfield_382,DublinCore,identifier,,,,
value_382,Value,RPT000038,,,,
dataset_383,Dataset,Drug Safety,,,,
field_383,Field,report_id,,,,
dcfield_383,DublinCore,identifier,,,,
value_383,Value,RPT000039,,,,
dataset_384,Dataset,Drug Safety,,,,
field_384,Field,report_id,,,,
dcfield_384,DublinCore,identifier,,,,
value_384,Value,RPT000040,,,,
dataset_385,Dataset,Drug Safety,,,,
field_385,Field,report_id,,,,
dcfield_385,DublinCore,identifier,,,,
value_385,Value,RPT000041,,,,
dataset_386,Dataset,Drug Safety,,,,
field_386,Field,report_id,,,,
dcfield_386,DublinCore,identifier,,,,
value_386,Value,RPT000042,,,,
dataset_387,Dataset,Drug Safety,,,,
field_387,Field,report_id,,,,
dcfield_387,DublinCore,identifier,,,,
value_387,Value,RPT000043,,,,
dataset_388,Dataset,Drug Safety,,,,
field_388,Field,report_id,,,,
dcfield_388,DublinCore,identifier,,,,
value_388,Value,RPT000044,,,,
dataset_389,Dataset,Drug Safety,,,,
field_389,Field,report_id,,,,
dcfield_389,DublinCore,identifier,,,,
value_389,Value,RPT000045,,,,
dataset_390,Dataset,Drug Safety,,,,
field_390,Field,report_id,,,,
dcfield_390,DublinCore,identifier,,,,
value_390,Value,RPT000046,,,,
dataset_391,Dataset,Drug Safety,,,,
field_391,Field,report_id,,,,
dcfield_391,DublinCore,identifier,,,,
value_391,Value,RPT000047,,,,
dataset_392,Dataset,Drug Safety,,,,
field_392,Field,report_id,,,,
dcfield_392,DublinCore,identifier,,,,
value_392,Value,RPT000048,,,,
dataset_393,Dataset,Drug Safety,,,,
field_393,Field,report_id,,,,
dcfield_393,DublinCore,identifier,,,,
value_393,Value,RPT000049,,,,
dataset_394,Dataset,Drug Safety,,,,
field_394,Field,report_id,,,,
dcfield_394,DublinCore,identifier,,,,
value_394,Value,RPT000050,,,,
dataset_395,Dataset,Drug Safety,,,,
field_395,Field,drug_name,,,,
dcfield_395,DublinCore,title,,,,
value_395,Drug,Paracetamol,,,,
dataset_396,Dataset,Drug Safety,,,,
field_396,Field,drug_name,,,,
dcfield_396,DublinCore,title,,,,
value_396,Drug,Atorvastatin,,,,
concept_396_0,Concept,Atorvastatin,RXNORM,83367,http://purl.bioontology.org/ontology/RXNORM/83367,
dataset_397,Dataset,Drug Safety,,,,
field_397,Field,drug_name,,,,
dcfield_397,DublinCore,title,,,,
value_397,Drug,Remdesivir,,,,
dataset_398,Dataset,Drug Safety,,,,
field_398,Field,drug_name,,,,
dcfield_398,DublinCore,title,,,,
value_398,Drug,Metformin,,,,
concept_398_0,Concept,metformin,RXNORM,6809,http://purl.bioontology.org/ontology/RXNORM/6809,
dataset_399,Dataset,Drug Safety,,,,
field_399,Field,drug_name,,,,
dcfield_399,DublinCore,title,,,,
value_399,Drug,Amlodipine,,,,
dataset_400,Dataset,Drug Safety,,,,
field_400,Field,drug_name,,,,
dcfield_400,DublinCore,title,,,,
value_400,Drug,Insulin,,,,
concept_400_0,Concept,Insulin,RXNORM,28518,http://purl.bioontology.org/ontology/RXNORM/28518,
dataset_401,Dataset,Drug Safety,,,,
field_401,Field,drug_name,,,,
dcfield_401,DublinCore,title,,,,
value_401,Drug,Aspirin,,,,
dataset_402,Dataset,Drug Safety,,,,
field_402,Field,adverse_event,,,,
dcfield_402,DublinCore,subject,,,,
value_402,AdverseEvent,Death,,,,
dataset_403,Dataset,Drug Safety,,,,
field_403,Field,adverse_event,,,,
dcfield_403,DublinCore,subject,,,,
value_403,AdverseEvent,Liver Damage,,,,
dataset_404,Dataset,Drug Safety,,,,
field_404,Field,adverse_event,,,,
dcfield_404,DublinCore,subject,,,,
value_404,AdverseEvent,Fatigue,,,,
dataset_405,Dataset,Drug Safety,,,,
field_405,Field,adverse_event,,,,
dcfield_405,DublinCore,subject,,,,
value_405,AdverseEvent,Headache,,,,
dataset_406,Dataset,Drug Safety,,,,
field_406,Field,adverse_event,,,,
dcfield_406,DublinCore,subject,,,,
value_406,AdverseEvent,Kidney Failure,,,,
dataset_407,Dataset,Drug Safety,,,,
field_407,Field,adverse_event,,,,
dcfield_407,DublinCore,subject,,,,
value_407,AdverseEvent,Nausea,,,,
concept_407_0,Concept,Nausea,SNOMEDCT,422587007,http://purl.bioontology.org/ontology/SNOMEDCT/422587007,queasiness
dataset_408,Dataset,Drug Safety,,,,
field_408,Field,adverse_event,,,,
dcfield_408,DublinCore,subject,,,,
value_408,AdverseEvent,Seizure,,,,
dataset_409,Dataset,Drug Safety,,,,
field_409,Field,adverse_event,,,,
dcfield_409,DublinCore,subject,,,,
value_409,AdverseEvent,Rash,,,,
dataset_410,Dataset,Drug Safety,,,,
field_410,Field,serious,,,,
dcfield_410,DublinCore,type,,,,
value_410,Value,Yes,,,,
dataset_411,Dataset,Drug Safety,,,,
field_411,Field,serious,,,,
dcfield_411,DublinCore,type,,,,
value_411,Value,No,,,,
dataset_412,Dataset,Drug Safety,,,,
field_412,Field,outcome,,,,
dcfield_412,DublinCore,coverage,,,,
value_412,Value,Ongoing,,,,
dataset_413,Dataset,Drug Safety,,,,
field_413,Field,outcome,,,,
dcfield_413,DublinCore,coverage,,,,
value_413,Value,Not Recovered,,,,
dataset_414,Dataset,Drug Safety,,,,
field_414,Field,outcome,,,,
dcfield_414,DublinCore,coverage,,,,
value_414,Value,Fatal,,,,
dataset_415,Dataset,Drug Safety,,,,
field_415,Field,outcome,,,,
dcfield_415,DublinCore,coverage,,,,
value_415,Value,Recovered,,,,
dataset_416,Dataset,Drug Safety,,,,
field_416,Field,outcome,,,,
dcfield_416,DublinCore,coverage,,,,
value_416,Value,Unknown,,,,
dataset_417,Dataset,Drug Safety,,,,
field_417,Field,report_date,,,,
dcfield_417,DublinCore,date,,,,
value_417,Value,2020-04-28,,,,
dataset_418,Dataset,Drug Safety,,,,
field_418,Field,report_date,,,,
dcfield_418,DublinCore,date,,,,
value_418,Value,2023-11-08,,,,
dataset_419,Dataset,Drug Safety,,,,
field_419,Field,report_date,,,,
dcfield_419,DublinCore,date,,,,
value_419,Value,2019-01-10,,,,
dataset_420,Dataset,Drug Safety,,,,
field_420,Field,report_date,,,,
dcfield_420,DublinCore,date,,,,
value_420,Value,2017-02-14,,,,
dataset_421,Dataset,Drug Safety,,,,
field_421,Field,report_date,,,,
dcfield_421,DublinCore,date,,,,
value_421,Value,2010-05-24,,,,
dataset_422,Dataset,Drug Safety,,,,
field_422,Field,report_date,,,,
dcfield_422,DublinCore,date,,,,
value_422,Value,2024-11-03,,,,
dataset_423,Dataset,Drug Safety,,,,
field_423,Field,report_date,,,,
dcfield_423,DublinCore,date,,,,
value_423,Value,2014-02-12,,,,
dataset_424,Dataset,Drug Safety,,,,
field_424,Field,report_date,,,,
dcfield_424,DublinCore,date,,,,
value_424,Value,2012-05-18,,,,
dataset_425,Dataset,Drug Safety,,,,
field_425,Field,report_date,,,,
dcfield_425,DublinCore,date,,,,
value_425,Value,2015-10-13,,,,
dataset_426,Dataset,Drug Safety,,,,
field_426,Field,report_date,,,,
dcfield_426,DublinCore,date,,,,
value_426,Value,2011-06-20,,,,
dataset_427,Dataset,Drug Safety,,,,
field_427,Field,report_date,,,,
dcfield_427,DublinCore,date,,,,
value_427,Value,2016-05-12,,,,
dataset_428,Dataset,Drug Safety,,,,
field_428,Field,report_date,,,,
dcfield_428,DublinCore,date,,,,
value_428,Value,2012-12-24,,,,
dataset_429,Dataset,Drug Safety,,,,
field_429,Field,report_date,,,,
dcfield_429,DublinCore,date,,,,
value_429,Value,2022-12-06,,,,
dataset_430,Dataset,Drug Safety,,,,
field_430,Field,report_date,,,,
dcfield_430,DublinCore,date,,,,
value_430,Value,2010-05-09,,,,
dataset_431,Dataset,Drug Safety,,,,
field_431,Field,report_date,,,,
dcfield_431,DublinCore,date,,,,
value_431,Value,2018-04-21,,,,
dataset_432,Dataset,Drug Safety,,,,
field_432,Field,report_date,,,,
dcfield_432,DublinCore,date,,,,
value_432,Value,2015-09-07,,,,
dataset_433,Dataset,Drug Safety,,,,
field_433,Field,report_date,,,,
dcfield_433,DublinCore,date,,,,
value_433,Value,2023-04-26,,,,
dataset_434,Dataset,Drug Safety,,,,
field_434,Field,report_date,,,,
dcfield_434,DublinCore,date,,,,
value_434,Value,2020-06-01,,,,
dataset_435,Dataset,Drug Safety,,,,
field_435,Field,report_date,,,,
dcfield_435,DublinCore,date,,,,
value_435,Value,2021-05-09,,,,
dataset_436,Dataset,Drug Safety,,,,
field_436,Field,report_date,,,,
dcfield_436,DublinCore,date,,,,
value_436,Value,2014-03-09,,,,
dataset_437,Dataset,Drug Safety,,,,
field_437,Field,report_date,,,,
dcfield_437,DublinCore,date,,,,
value_437,Value,2022-11-17,,,,
dataset_438,Dataset,Drug Safety,,,,
field_438,Field,report_date,,,,
dcfield_438,DublinCore,date,,,,
value_438,Value,2017-08-18,,,,
dataset_439,Dataset,Drug Safety,,,,
field_439,Field,report_date,,,,
dcfield_439,DublinCore,date,,,,
value_439,Value,2021-03-30,,,,
dataset_440,Dataset,Drug Safety,,,,
field_440,Field,report_date,,,,
dcfield_440,DublinCore,date,,,,
value_440,Value,2013-12-09,,,,
dataset_441,Dataset,Drug Safety,,,,
field_441,Field,report_date,,,,
dcfield_441,DublinCore,date,,,,
value_441,Value,2017-07-04,,,,
dataset_442,Dataset,Drug Safety,,,,
field_442,Field,report_date,,,,
dcfield_442,DublinCore,date,,,,
value_442,Value,2018-08-16,,,,
dataset_443,Dataset,Drug Safety,,,,
field_443,Field,report_date,,,,
dcfield_443,DublinCore,date,,,,
value_443,Value,2018-12-23,,,,
dataset_444,Dataset,Drug Safety,,,,
field_444,Field,report_date,,,,
dcfield_444,DublinCore,date,,,,
value_444,Value,2019-11-22,,,,
dataset_445,Dataset,Drug Safety,,,,
field_445,Field,report_date,,,,
dcfield_445,DublinCore,date,,,,
value_445,Value,2024-02-06,,,,
dataset_446,Dataset,Drug Safety,,,,
field_446,Field,report_date,,,,
dcfield_446,DublinCore,date,,,,
value_446,Value,2024-01-06,,,,
dataset_447,Dataset,Drug Safety,,,,
field_447,Field,report_date,,,,
dcfield_447,DublinCore,date,,,,
value_447,Value,2015-10-22,,,,
dataset_448,Dataset,Drug Safety,,,,
field_448,Field,report_date,,,,
dcfield_448,DublinCore,date,,,,
value_448,Value,2024-12-26,,,,
dataset_449,Dataset,Drug Safety,,,,
field_449,Field,report_date,,,,
dcfield_449,DublinCore,date,,,,
value_449,Value,2021-11-08,,,,
dataset_450,Dataset,Drug Safety,,,,
field_450,Field,report_date,,,,
dcfield_450,DublinCore,date,,,,
value_450,Value,2022-11-07,,,,
dataset_451,Dataset,Drug Safety,,,,
field_451,Field,report_date,,,,
dcfield_451,DublinCore,date,,,,
value_451,Value,2015-03-01,,,,
dataset_452,Dataset,Drug Safety,,,,
field_452,Field,report_date,,,,
dcfield_452,DublinCore,date,,,,
value_452,Value,2019-09-23,,,,
dataset_453,Dataset,Drug Safety,,,,
field_453,Field,report_date,,,,
dcfield_453,DublinCore,date,,,,
value_453,Value,2023-11-04,,,,
dataset_454,Dataset,Drug Safety,,,,
field_454,Field,report_date,,,,
dcfield_454,DublinCore,date,,,,
value_454,Value,2019-11-20,,,,
dataset_455,Dataset,Drug Safety,,,,
field_455,Field,report_date,,,,
dcfield_455,DublinCore,date,,,,
value_455,Value,2023-10-28,,,,
dataset_456,Dataset,Drug Safety,,,,
field_456,Field,report_date,,,,
dcfield_456,DublinCore,date,,,,
value_456,Value,2014-01-08,,,,
dataset_457,Dataset,Drug Safety,,,,
field_457,Field,report_date,,,,
dcfield_457,DublinCore,date,,,,
value_457,Value,2024-03-01,,,,
dataset_458,Dataset,Drug Safety,,,,
field_458,Field,report_date,,,,
dcfield_458,DublinCore,date,,,,
value_458,Value,2013-07-03,,,,
dataset_459,Dataset,Drug Safety,,,,
field_459,Field,report_date,,,,
dcfield_459,DublinCore,date,,,,
value_459,Value,2024-01-17,,,,
dataset_460,Dataset,Drug Safety,,,,
field_460,Field,report_date,,,,
dcfield_460,DublinCore,date,,,,
value_460,Value,2019-09-18,,,,
dataset_461,Dataset,Drug Safety,,,,
field_461,Field,report_date,,,,
dcfield_461,DublinCore,date,,,,
value_461,Value,2020-07-09,,,,
dataset_462,Dataset,Drug Safety,,,,
field_462,Field,report_date,,,,
dcfield_462,DublinCore,date,,,,
value_462,Value,2013-04-17,,,,
dataset_463,Dataset,Drug Safety,,,,
field_463,Field,report_date,,,,
dcfield_463,DublinCore,date,,,,
value_463,Value,2011-08-05,,,,
dataset_464,Dataset,Drug Safety,,,,
field_464,Field,report_date,,,,
dcfield_464,DublinCore,date,,,,
value_464,Value,2012-10-18,,,,
dataset_465,Dataset,Drug Safety,,,,
field_465,Field,report_date,,,,
dcfield_465,DublinCore,date,,,,
value_465,Value,2018-07-26,,,,
dataset_466,Dataset,Drug Safety,,,,
field_466,Field,report_date,,,,
dcfield_466,DublinCore,date,,,,
value_466,Value,2012-01-06,,,,
dataset_467,Dataset,Drug Safety,,,,
field_467,Field,country,,,,
dcfield_467,DublinCore,coverage,,,,
value_467,Value,USA,,,,
dataset_468,Dataset,Drug Safety,,,,
field_468,Field,country,,,,
dcfield_468,DublinCore,coverage,,,,
value_468,Value,UK,,,,
dataset_469,Dataset,Drug Safety,,,,
field_469,Field,country,,,,
dcfield_469,DublinCore,coverage,,,,
value_469,Value,France,,,,
dataset_470,Dataset,Drug Safety,,,,
field_470,Field,country,,,,
dcfield_470,DublinCore,coverage,,,,
value_470,Value,Germany,,,,
dataset_471,Dataset,Drug Safety,,,,
field_471,Field,country,,,,
dcfield_471,DublinCore,coverage,,,,
value_471,Value,India,,,,
dataset_472,Dataset,Drug Safety,,,,
field_472,Field,country,,,,
dcfield_472,DublinCore,coverage,,,,
value_472,Value,Canada,,,,
dataset_473,Dataset,Drug Safety,,,,
field_473,Field,country,,,,
dcfield_473,DublinCore,coverage,,,,
value_473,Value,Brazil,,,,
dataset_474,Dataset,Drug Safety,,,,
field_474,Field,country,,,,
dcfield_474,DublinCore,coverage,,,,
value_474,Value,Japan,,,,
dataset_475,Dataset,Drug Safety,,,,
field_475,Field,source,,,,
dcfield_475,DublinCore,creator,,,,
value_475,Value,Regulator,,,,
dataset_476,Dataset,Drug Safety,,,,
field_476,Field,source,,,,
dcfield_476,DublinCore,creator,,,,
value_476,Value,Pharmacist,,,,
dataset_477,Dataset,Drug Safety,,,,
field_477,Field,source,,,,
dcfield_477,DublinCore,creator,,,,
value_477,Value,Consumer,,,,
dataset_478,Dataset,Drug Safety,,,,
field_478,Field,source,,,,
dcfield_478,DublinCore,creator,,,,
value_478,Value,Physician,,,,
dataset_479,Dataset,Drug Ontology,,,,
field_479,Field,drug_id,,,,
dcfield_479,DublinCore,identifier,,,,
value_479,Value,DB10000,,,,
dataset_480,Dataset,Drug Ontology,,,,
field_480,Field,drug_id,,,,
dcfield_480,DublinCore,identifier,,,,
value_480,Value,DB10001,,,,
dataset_481,Dataset,Drug Ontology,,,,
field_481,Field,drug_id,,,,
dcfield_481,DublinCore,identifier,,,,
value_481,Value,DB10002,,,,
dataset_482,Dataset,Drug Ontology,,,,
field_482,Field,drug_id,,,,
dcfield_482,DublinCore,identifier,,,,
value_482,Value,DB10003,,,,
dataset_483,Dataset,Drug Ontology,,,,
field_483,Field,drug_id,,,,
dcfield_483,DublinCore,identifier,,,,
value_483,Value,DB10004,,,,
dataset_484,Dataset,Drug Ontology,,,,
field_484,Field,drug_id,,,,
dcfield_484,DublinCore,identifier,,,,
value_484,Value,DB10005,,,,
dataset_485,Dataset,Drug Ontology,,,,
field_485,Field,drug_id,,,,
dcfield_485,DublinCore,identifier,,,,
value_485,Value,DB10006,,,,
dataset_486,Dataset,Drug Ontology,,,,
field_486,Field,drug_id,,,,
dcfield_486,DublinCore,identifier,,,,
value_486,Value,DB10007,,,,
dataset_487,Dataset,Drug Ontology,,,,
field_487,Field,drug_id,,,,
dcfield_487,DublinCore,identifier,,,,
value_487,Value,DB10008,,,,
dataset_488,Dataset,Drug Ontology,,,,
field_488,Field,drug_id,,,,
dcfield_488,DublinCore,identifier,,,,
value_488,Value,DB10009,,,,
dataset_489,Dataset,Drug Ontology,,,,
field_489,Field,drug_id,,,,
dcfield_489,DublinCore,identifier,,,,
value_489,Value,DB10010,,,,
dataset_490,Dataset,Drug Ontology,,,,
field_490,Field,drug_id,,,,
dcfield_490,DublinCore,identifier,,,,
value_490,Value,DB10011,,,,
dataset_491,Dataset,Drug Ontology,,,,
field_491,Field,drug_id,,,,
dcfield_491,DublinCore,identifier,,,,
value_491,Value,DB10012,,,,
dataset_492,Dataset,Drug Ontology,,,,
field_492,Field,drug_id,,,,
dcfield_492,DublinCore,identifier,,,,
value_492,Value,DB10013,,,,
dataset_493,Dataset,Drug Ontology,,,,
field_493,Field,drug_id,,,,
dcfield_493,DublinCore,identifier,,,,
value_493,Value,DB10014,,,,
dataset_494,Dataset,Drug Ontology,,,,
field_494,Field,drug_id,,,,
dcfield_494,DublinCore,identifier,,,,
value_494,Value,DB10015,,,,
dataset_495,Dataset,Drug Ontology,,,,
field_495,Field,drug_id,,,,
dcfield_495,DublinCore,identifier,,,,
value_495,Value,DB10016,,,,
dataset_496,Dataset,Drug Ontology,,,,
field_496,Field,drug_id,,,,
dcfield_496,DublinCore,identifier,,,,
value_496,Value,DB10017,,,,
dataset_497,Dataset,Drug Ontology,,,,
field_497,Field,drug_id,,,,
dcfield_497,DublinCore,identifier,,,,
value_497,Value,DB10018,,,,
dataset_498,Dataset,Drug Ontology,,,,
field_498,Field,drug_id,,,,
dcfield_498,DublinCore,identifier,,,,
value_498,Value,DB10019,,,,
dataset_499,Dataset,Drug Ontology,,,,
field_499,Field,drug_id,,,,
dcfield_499,DublinCore,identifier,,,,
value_499,Value,DB10020,,,,
dataset_500,Dataset,Drug Ontology,,,,
field_500,Field,drug_id,,,,
dcfield_500,DublinCore,identifier,,,,
value_500,Value,DB10021,,,,
dataset_501,Dataset,Drug Ontology,,,,
field_501,Field,drug_id,,,,
dcfield_501,DublinCore,identifier,,,,
value_501,Value,DB10022,,,,
dataset_502,Dataset,Drug Ontology,,,,
field_502,Field,drug_id,,,,
dcfield_502,DublinCore,identifier,,,,
value_502,Value,DB10023,,,,
dataset_503,Dataset,Drug Ontology,,,,
field_503,Field,drug_id,,,,
dcfield_503,DublinCore,identifier,,,,
value_503,Value,DB10024,,,,
dataset_504,Dataset,Drug Ontology,,,,
field_504,Field,drug_id,,,,
dcfield_504,DublinCore,identifier,,,,
value_504,Value,DB10025,,,,
dataset_505,Dataset,Drug Ontology,,,,
field_505,Field,drug_id,,,,
dcfield_505,DublinCore,identifier,,,,
value_505,Value,DB10026,,,,
dataset_506,Dataset,Drug Ontology,,,,
field_506,Field,drug_id,,,,
dcfield_506,DublinCore,identifier,,,,
value_506,Value,DB10027,,,,
dataset_507,Dataset,Drug Ontology,,,,
field_507,Field,drug_id,,,,
dcfield_507,DublinCore,identifier,,,,
value_507,Value,DB10028,,,,
dataset_508,Dataset,Drug Ontology,,,,
field_508,Field,drug_id,,,,
dcfield_508,DublinCore,identifier,,,,
value_508,Value,DB10029,,,,
dataset_509,Dataset,Drug Ontology,,,,
field_509,Field,drug_id,,,,
dcfield_509,DublinCore,identifier,,,,
value_509,Value,DB10030,,,,
dataset_510,Dataset,Drug Ontology,,,,
field_510,Field,drug_id,,,,
dcfield_510,DublinCore,identifier,,,,
value_510,Value,DB10031,,,,
dataset_511,Dataset,Drug Ontology,,,,
field_511,Field,drug_id,,,,
dcfield_511,DublinCore,identifier,,,,
value_511,Value,DB10032,,,,
dataset_512,Dataset,Drug Ontology,,,,
field_512,Field,drug_id,,,,
dcfield_512,DublinCore,identifier,,,,
value_512,Value,DB10033,,,,
dataset_513,Dataset,Drug Ontology,,,,
field_513,Field,drug_id,,,,
dcfield_513,DublinCore,identifier,,,,
value_513,Value,DB10034,,,,
dataset_514,Dataset,Drug Ontology,,,,
field_514,Field,drug_id,,,,
dcfield_514,DublinCore,identifier,,,,
value_514,Value,DB10035,,,,
dataset_515,Dataset,Drug Ontology,,,,
field_515,Field,drug_id,,,,
dcfield_515,DublinCore,identifier,,,,
value_515,Value,DB10036,,,,
dataset_516,Dataset,Drug Ontology,,,,
field_516,Field,drug_id,,,,
dcfield_516,DublinCore,identifier,,,,
value_516,Value,DB10037,,,,
dataset_517,Dataset,Drug Ontology,,,,
field_517,Field,drug_id,,,,
dcfield_517,DublinCore,identifier,,,,
value_517,Value,DB10038,,,,
dataset_518,Dataset,Drug Ontology,,,,
field_518,Field,drug_id,,,,
dcfield_518,DublinCore,identifier,,,,
value_518,Value,DB10039,,,,
dataset_519,Dataset,Drug Ontology,,,,
field_519,Field,drug_id,,,,
dcfield_519,DublinCore,identifier,,,,
value_519,Value,DB10040,,,,
dataset_520,Dataset,Drug Ontology,,,,
field_520,Field,drug_id,,,,
dcfield_520,DublinCore,identifier,,,,
value_520,Value,DB10041,,,,
dataset_521,Dataset,Drug Ontology,,,,
field_521,Field,drug_id,,,,
dcfield_521,DublinCore,identifier,,,,
value_521,Value,DB10042,,,,
dataset_522,Dataset,Drug Ontology,,,,
field_522,Field,drug_id,,,,
dcfield_522,DublinCore,identifier,,,,
value_522,Value,DB10043,,,,
dataset_523,Dataset,Drug Ontology,,,,
field_523,Field,drug_id,,,,
dcfield_523,DublinCore,identifier,,,,
value_523,Value,DB10044,,,,
dataset_524,Dataset,Drug Ontology,,,,
field_524,Field,drug_id,,,,
dcfield_524,DublinCore,identifier,,,,
value_524,Value,DB10045,,,,
dataset_525,Dataset,Drug Ontology,,,,
field_525,Field,drug_id,,,,
dcfield_525,DublinCore,identifier,,,,
value_525,Value,DB10046,,,,
dataset_526,Dataset,Drug Ontology,,,,
field_526,Field,drug_id,,,,
dcfield_526,DublinCore,identifier,,,,
value_526,Value,DB10047,,,,
dataset_527,Dataset,Drug Ontology,,,,
field_527,Field,drug_id,,,,
dcfield_527,DublinCore,identifier,,,,
value_527,Value,DB10048,,,,
dataset_528,Dataset,Drug Ontology,,,,
field_528,Field,drug_id,,,,
dcfield_528,DublinCore,identifier,,,,
value_528,Value,DB10049,,,,
dataset_529,Dataset,Drug Ontology,,,,
field_529,Field,drug_name,,,,
dcfield_529,DublinCore,title,,,,
value_529,Drug,Drug_1,,,,
dataset_530,Dataset,Drug Ontology,,,,
field_530,Field,drug_name,,,,
dcfield_530,DublinCore,title,,,,
value_530,Drug,Drug_2,,,,
dataset_531,Dataset,Drug Ontology,,,,
field_531,Field,drug_name,,,,
dcfield_531,DublinCore,title,,,,
value_531,Drug,Drug_3,,,,
dataset_532,Dataset,Drug Ontology,,,,
field_532,Field,drug_name,,,,
dcfield_532,DublinCore,title,,,,
value_532,Drug,Drug_4,,,,
dataset_533,Dataset,Drug Ontology,,,,
field_533,Field,drug_name,,,,
dcfield_533,DublinCore,title,,,,
value_533,Drug,Drug_5,,,,
dataset_534,Dataset,Drug Ontology,,,,
field_534,Field,drug_name,,,,
dcfield_534,DublinCore,title,,,,
value_534,Drug,Drug_6,,,,
dataset_535,Dataset,Drug Ontology,,,,
field_535,Field,drug_name,,,,
dcfield_535,DublinCore,title,,,,
value_535,Drug,Drug_7,,,,
dataset_536,Dataset,Drug Ontology,,,,
field_536,Field,drug_name,,,,
dcfield_536,DublinCore,title,,,,
value_536,Drug,Drug_8,,,,
dataset_537,Dataset,Drug Ontology,,,,
field_537,Field,drug_name,,,,
dcfield_537,DublinCore,title,,,,
value_537,Drug,Drug_9,,,,
dataset_538,Dataset,Drug Ontology,,,,
field_538,Field,drug_name,,,,
dcfield_538,DublinCore,title,,,,
value_538,Drug,Drug_10,,,,
dataset_539,Dataset,Drug Ontology,,,,
field_539,Field,drug_name,,,,
dcfield_539,DublinCore,title,,,,
value_539,Drug,Drug_11,,,,
dataset_540,Dataset,Drug Ontology,,,,
field_540,Field,drug_name,,,,
dcfield_540,DublinCore,title,,,,
value_540,Drug,Drug_12,,,,
dataset_541,Dataset,Drug Ontology,,,,
field_541,Field,drug_name,,,,
dcfield_541,DublinCore,title,,,,
value_541,Drug,Drug_13,,,,
dataset_542,Dataset,Drug Ontology,,,,
field_542,Field,drug_name,,,,
dcfield_542,DublinCore,title,,,,
value_542,Drug,Drug_14,,,,
dataset_543,Dataset,Drug Ontology,,,,
field_543,Field,drug_name,,,,
dcfield_543,DublinCore,title,,,,
value_543,Drug,Drug_15,,,,
dataset_544,Dataset,Drug Ontology,,,,
field_544,Field,drug_name,,,,
dcfield_544,DublinCore,title,,,,
value_544,Drug,Drug_16,,,,
dataset_545,Dataset,Drug Ontology,,,,
field_545,Field,drug_name,,,,
dcfield_545,DublinCore,title,,,,
value_545,Drug,Drug_17,,,,
dataset_546,Dataset,Drug Ontology,,,,
field_546,Field,drug_name,,,,
dcfield_546,DublinCore,title,,,,
value_546,Drug,Drug_18,,,,
dataset_547,Dataset,Drug Ontology,,,,
field_547,Field,drug_name,,,,
dcfield_547,DublinCore,title,,,,
value_547,Drug,Drug_19,,,,
dataset_548,Dataset,Drug Ontology,,,,
field_548,Field,drug_name,,,,
dcfield_548,DublinCore,title,,,,
value_548,Drug,Drug_20,,,,
